Slug,Title,Product Description,Thumbnail,Thumbnail:alt,Gallery
sn220,SN220,"<p dir=""auto"">The <strong>SN220 garden speaker</strong> was created on the basis of the SN120 and like it is designed for outdoor listening and placement. It has been <strong>improved in terms of power and frequency extension</strong>. Optional LED lighting also makes it a decor illuminate body. With <strong>minimal design</strong>, light and maximum power in the smallest footprint, it <strong>enriches even the most sought-after spaces</strong>.</p><p dir=""auto""><strong>TECHNICAL SPECIFICATIONS</strong><br>Models: 4 ohms &amp; 100 V<br>Type: Pneumatic suspension<br>RMS/MAX power (W): 200 / 400<br>Speaker size AxLxD (cm): 62.5 x 26.0 x 26.0</p>",https://raw.githubusercontent.com/madiers/claude-all/claude/blissful-cori-JY3Gi/Assets/garvan-acoustics/sn220/sn220_05.png,Garden speaker with optional LED light,"https://raw.githubusercontent.com/madiers/claude-all/claude/blissful-cori-JY3Gi/Assets/garvan-acoustics/sn220/sn220_05.png, https://raw.githubusercontent.com/madiers/claude-all/claude/blissful-cori-JY3Gi/Assets/garvan-acoustics/sn220/sn220_09.png, https://raw.githubusercontent.com/madiers/claude-all/claude/blissful-cori-JY3Gi/Assets/garvan-acoustics/sn220/sn220_10.png, https://raw.githubusercontent.com/madiers/claude-all/claude/blissful-cori-JY3Gi/Assets/garvan-acoustics/sn220/sn220_01.jpg, https://raw.githubusercontent.com/madiers/claude-all/claude/blissful-cori-JY3Gi/Assets/garvan-acoustics/sn220/sn220_02.jpg, https://raw.githubusercontent.com/madiers/claude-all/claude/blissful-cori-JY3Gi/Assets/garvan-acoustics/sn220/sn220_03.jpg, https://raw.githubusercontent.com/madiers/claude-all/claude/blissful-cori-JY3Gi/Assets/garvan-acoustics/sn220/sn220_04.jpg, https://raw.githubusercontent.com/madiers/claude-all/claude/blissful-cori-JY3Gi/Assets/garvan-acoustics/sn220/sn220_06.jpg, https://raw.githubusercontent.com/madiers/claude-all/claude/blissful-cori-JY3Gi/Assets/garvan-acoustics/sn220/sn220_07.jpg, https://raw.githubusercontent.com/madiers/claude-all/claude/blissful-cori-JY3Gi/Assets/garvan-acoustics/sn220/sn220_08.jpg, https://raw.githubusercontent.com/madiers/claude-all/claude/blissful-cori-JY3Gi/Assets/garvan-acoustics/sn220/sn220_11.png"
snw23m,SNW23M,"<p>The SNW23M, outdoor wall mount speaker is designed to satisfy the needs of architects and installators. Thanks to the AISI 316 stainless steel structure, the loudspeaker is especially suitable to be installed in pools, Turkish baths, saunas and on yachts. State-of-the-art components and high-quality materials, for a premium and lasting audio performance.</p><p><strong>Minimal design and endless customisation possibilities</strong></p><p>Timeless design and steel structure accompanied by various and elegant finishes, colours and customisations solutions of both the cabinet and the grid or of the cloth covering the speaker.</p><p><strong>PREMIUM LISTENING EXPERIENCE</strong></p><p>We approach every aspect of the designing and building with the aim of delivering a superior sound performance: light sound, natural, relaxing, and realistic acoustic scene.&amp;nbsp; That’s why we only choose state-of-the-art electronic components. Our speakers are completely designed and manufactured in in Italy and are tested one by one.</p><p><strong>Easy installation and superior versatility</strong></p><p>Regardless of budget, size of the environment, type of mounting technology (wall, ceiling or on furniture or shelves), and listening experience and performances (stereo, multi-room, home theatre), [CORO] speakers represent the right solution for every need and are extremely easy to install.</p>",,OUTDOOR WALL MOUNT SPEAKER,
sound-quadra,Sound Quadra,"<h3 dir=""auto"">Sound Quadra integrated acoustic speaker solution</h3><p dir=""auto"">A Garvan system that combines acoustic treatment with loudspeaker integration, keeping the room visually clean while improving listening comfort.</p>",https://raw.githubusercontent.com/madiers/claude-all/claude/blissful-cori-JY3Gi/Assets/garvan-acoustics/sound-quadra/sound-quadra_v04.png,Sound Quadra combines Garvan loudspeaker technology with acoustic panel integration.,"https://raw.githubusercontent.com/madiers/claude-all/claude/blissful-cori-JY3Gi/Assets/garvan-acoustics/sound-quadra/sound-quadra_v04.png, https://raw.githubusercontent.com/madiers/claude-all/claude/blissful-cori-JY3Gi/Assets/garvan-acoustics/sound-quadra/sound-quadra_v01.jpg, https://raw.githubusercontent.com/madiers/claude-all/claude/blissful-cori-JY3Gi/Assets/garvan-acoustics/sound-quadra/sound-quadra_v02.jpg, https://raw.githubusercontent.com/madiers/claude-all/claude/blissful-cori-JY3Gi/Assets/garvan-acoustics/sound-quadra/sound-quadra_v03.jpg, https://raw.githubusercontent.com/madiers/claude-all/claude/blissful-cori-JY3Gi/Assets/garvan-acoustics/sound-quadra/sound-quadra_v05.jpg"
svk15,SVK15,"<p dir=""auto"">Goccia is the only hanging speaker that blends natural sound diffusion with design and art. A decorative piece of furniture, totally made in Faenza’s ceramic, with a timeless design, suspended from the ground thanks to state-of-the-art components.</p><p dir=""auto""><br></p><h3 dir=""auto""><strong>Pure sound</strong></h3><p dir=""auto"">Garvan’s concept of “pure sound” draws inspiration from an ideal suspended spherical loudspeaker, which recreates a real-life acoustic condition, providing a natural and crystal-clear sound. This is made possible by state-of-the-art components, Italian craftsmanship and individual tuning of each speaker.</p><img alt="""" src=""https://framerusercontent.com/images/z4RJvdVMVrb329wYXyotwRfLvrA.png""><h3 dir=""auto""><strong>Timeless design</strong></h3><p dir=""auto"">Our timeless design allows bringing the possibilities of suspended lighting techniques into your sound diffusion solutions, creating refined pieces of furniture, with sinuous shapes inspired by nature, available in various colours.</p><img alt="""" src=""https://framerusercontent.com/images/5IYVVIFrrxYNkJVo59Op0KugA70.png""><h3 dir=""auto""><strong>A unique ceramic work of art from Faenza</strong></h3><p dir=""auto"">Every ceramic product is unique and unrepeatable, because it is manufactured individually by the expert hands of the Masters of the well-known Gatti Ceramic Workshop in Faenza. Exclusive finishes are available drawing from our culture and history: traditional decoration patterns from Faenza, a motorbike theme inspired by the Misano World Circuit and signed by the renowned designer Aldo Drudi (ADI Golden Compass Award), breath-taking pearl effects, noble metals (gold, platinum and copper), and the “Riflesso” effect, a unique ceramic technique whose secret has remained unknown for over a century.</p><img alt="""" src=""https://framerusercontent.com/images/htY3RH5UOC7ZptPudOSOWOhefiE.png""><img alt="""" src=""https://framerusercontent.com/images/fLU9rMiqSESWoeQ4Ro0kMXmY6E.png"">",https://raw.githubusercontent.com/madiers/claude-all/claude/blissful-cori-JY3Gi/Assets/garvan-acoustics/svk15/svk15_03.png,HANGING SPEAKER,"https://raw.githubusercontent.com/madiers/claude-all/claude/blissful-cori-JY3Gi/Assets/garvan-acoustics/svk15/svk15_03.png, https://raw.githubusercontent.com/madiers/claude-all/claude/blissful-cori-JY3Gi/Assets/garvan-acoustics/svk15/svk15_06.png, https://raw.githubusercontent.com/madiers/claude-all/claude/blissful-cori-JY3Gi/Assets/garvan-acoustics/svk15/svk15_08.png, https://raw.githubusercontent.com/madiers/claude-all/claude/blissful-cori-JY3Gi/Assets/garvan-acoustics/svk15/svk15_09.png, https://raw.githubusercontent.com/madiers/claude-all/claude/blissful-cori-JY3Gi/Assets/garvan-acoustics/svk15/svk15_10.png, https://raw.githubusercontent.com/madiers/claude-all/claude/blissful-cori-JY3Gi/Assets/garvan-acoustics/svk15/svk15_11.png, https://raw.githubusercontent.com/madiers/claude-all/claude/blissful-cori-JY3Gi/Assets/garvan-acoustics/svk15/svk15_12.png, https://raw.githubusercontent.com/madiers/claude-all/claude/blissful-cori-JY3Gi/Assets/garvan-acoustics/svk15/svk15_13.png, https://raw.githubusercontent.com/madiers/claude-all/claude/blissful-cori-JY3Gi/Assets/garvan-acoustics/svk15/svk15_14.png, https://raw.githubusercontent.com/madiers/claude-all/claude/blissful-cori-JY3Gi/Assets/garvan-acoustics/svk15/svk15_15.png, https://raw.githubusercontent.com/madiers/claude-all/claude/blissful-cori-JY3Gi/Assets/garvan-acoustics/svk15/svk15_17.png, https://raw.githubusercontent.com/madiers/claude-all/claude/blissful-cori-JY3Gi/Assets/garvan-acoustics/svk15/svk15_21.jpg, https://raw.githubusercontent.com/madiers/claude-all/claude/blissful-cori-JY3Gi/Assets/garvan-acoustics/svk15/svk15_01.jpg, https://raw.githubusercontent.com/madiers/claude-all/claude/blissful-cori-JY3Gi/Assets/garvan-acoustics/svk15/svk15_02.png, https://raw.githubusercontent.com/madiers/claude-all/claude/blissful-cori-JY3Gi/Assets/garvan-acoustics/svk15/svk15_04.jpg, https://raw.githubusercontent.com/madiers/claude-all/claude/blissful-cori-JY3Gi/Assets/garvan-acoustics/svk15/svk15_05.jpg, https://raw.githubusercontent.com/madiers/claude-all/claude/blissful-cori-JY3Gi/Assets/garvan-acoustics/svk15/svk15_07.jpg, https://raw.githubusercontent.com/madiers/claude-all/claude/blissful-cori-JY3Gi/Assets/garvan-acoustics/svk15/svk15_16.png, https://raw.githubusercontent.com/madiers/claude-all/claude/blissful-cori-JY3Gi/Assets/garvan-acoustics/svk15/svk15_18.jpg, https://raw.githubusercontent.com/madiers/claude-all/claude/blissful-cori-JY3Gi/Assets/garvan-acoustics/svk15/svk15_19.jpg, https://raw.githubusercontent.com/madiers/claude-all/claude/blissful-cori-JY3Gi/Assets/garvan-acoustics/svk15/svk15_20.jpg, https://raw.githubusercontent.com/madiers/claude-all/claude/blissful-cori-JY3Gi/Assets/garvan-acoustics/svk15/svk15_22.jpg, https://raw.githubusercontent.com/madiers/claude-all/claude/blissful-cori-JY3Gi/Assets/garvan-acoustics/svk15/svk15_23.png"
wa113,WA113,"<h3 dir=""auto"">WA113 subwoofer</h3><p dir=""auto"">A Garvan subwoofer for adding low-frequency support to architectural audio systems, with installation options across in-wall, on-wall, floor and outdoor use.</p>",https://raw.githubusercontent.com/madiers/claude-all/claude/blissful-cori-JY3Gi/Assets/garvan-acoustics/wa113/wa113_01.png,WA113 Garvan subwoofer for architectural low-frequency support.,"https://raw.githubusercontent.com/madiers/claude-all/claude/blissful-cori-JY3Gi/Assets/garvan-acoustics/wa113/wa113_01.png, https://raw.githubusercontent.com/madiers/claude-all/claude/blissful-cori-JY3Gi/Assets/garvan-acoustics/wa113/wa113_03.png, https://raw.githubusercontent.com/madiers/claude-all/claude/blissful-cori-JY3Gi/Assets/garvan-acoustics/wa113/wa113_04.png, https://raw.githubusercontent.com/madiers/claude-all/claude/blissful-cori-JY3Gi/Assets/garvan-acoustics/wa113/wa113_05.jpg, https://raw.githubusercontent.com/madiers/claude-all/claude/blissful-cori-JY3Gi/Assets/garvan-acoustics/wa113/wa113_02.jpg, https://raw.githubusercontent.com/madiers/claude-all/claude/blissful-cori-JY3Gi/Assets/garvan-acoustics/wa113/wa113_06.jpg, https://raw.githubusercontent.com/madiers/claude-all/claude/blissful-cori-JY3Gi/Assets/garvan-acoustics/wa113/wa113_07.jpg, https://raw.githubusercontent.com/madiers/claude-all/claude/blissful-cori-JY3Gi/Assets/garvan-acoustics/wa113/wa113_08.png"
wa120,WA120,"<p>The acoustic sound panels with integrated speaker CinemAtelier™ are part of the collection Architectural Acoustic Solution. The collection is the result of 15 years of constant acoustic innovation, aiming at offering the best acoustic comfort solution to any environment.</p><p><strong>Tailor-made acoustic panels with integrated loudspeaker</strong></p><p>CinemAtelier combines Atelier acoustic panels, a product of high-quality, Made in Italy manufacture, with the high fidelity of Garvan loudspeakers. The acoustic sound panels can be installed next to or under the TV and they feature integrated speakers, for a customised sound solution.</p><p><strong>Tailor-made acoustic solutions for your TV</strong></p><p><strong>CinemAtelier™</strong> panels are tailor-made, to perfectly adapt to the size of any kind of screen, guaranteeing an unparalleled acoustic and aesthetic result. Perfect integration and ease of installation are two fundamental elements distinguishing the collection.</p><p><strong>Italian craftsmanship and high customisation possibilities</strong></p><p><strong>CinemAtelier™ </strong>acoustic sound panels are characterized by the excellent quality of Italian craftsmanship. The fabric covering the surface also covers the side surfaces and adds to the product a sartorial effect, particularly suitable for interior design. CinemAtelier™ is available in a wide range of finishes, colors, and custom graphics. The fireproof acoustic fabric in Trevira CS yarn offers a velvety tactile experience and is similar to cotton.</p><p><strong>CinemAtelier™</strong> allows reducing indoor noise and reverberation, thus offering the guests an improved and pleasant acoustic experience. Thanks to the soundproofing features of the panels combined with the high-quality sound of the integrated speakers, CinemAtelier™ will let you experience intense emotions like you were at the cinema.</p>",,Passive Subwoofer ACOUSTIC SOUND PANELS,
wa125,WA125,"<p dir=""auto"">The WA125 outdoor subwoofer is enriched in Corian® and is designed for an outdoor installation and listening experience. State-of-the-art components and high-quality materials, for a premium audio performance and resitance even to the coldes temperatures.</p><h3 dir=""auto"">NEW MARBLE EFFECT PORCELAIN FINISH</h3><p dir=""auto"">For our outdoor subwoofer, we introduce the new marble effect porcelain finish, combining 360-degree sound excellence with a timeless design. This element is designed to integrate perfectly with the aesthetics of outdoor environments, maintaining its elegance and functionality in any weather condition.</p><img alt="""" src=""https://framerusercontent.com/images/Asmp3syVthD5eMhhpgSU0Et8tvk.png""><h3 dir=""auto"">Designed for your outdoor spaces</h3><p dir=""auto"">The WA125 outdoor subwoofer is designed for outdoor installation and feature an essential and geometric design, optimised fixing solutions for swimming pools, parks, terraces, verandas, also in Corian and a in a wide choice of finishes.</p><img alt="""" src=""https://framerusercontent.com/images/kHuYliFo2KiPiL8f1D4pMmSfBk.png""><h3 dir=""auto"">Superior outdoor listening experience</h3><p dir=""auto"">We approach every aspect of the designing and building of our speakers with the aim of delivering a superior sound performance outdoor. The sound is natural, light and spreads in all directions minimising the number of speakers required, thanks to the acoustic lens and the maximum ratio between power and size. Garvan-designed outdoor subwoofers are 100% Made in Italy and feature state-of-the-art electronic components. Plus, every and each loudspeaker is individually tested.</p><img alt="""" src=""https://framerusercontent.com/images/cdizY3gEHcr3DfZNJbugQCIpCxA.png"">",https://raw.githubusercontent.com/madiers/claude-all/claude/blissful-cori-JY3Gi/Assets/garvan-acoustics/wa125/wa125_02.png,OUTDOOR SUBWOOFER,"https://raw.githubusercontent.com/madiers/claude-all/claude/blissful-cori-JY3Gi/Assets/garvan-acoustics/wa125/wa125_02.png, https://raw.githubusercontent.com/madiers/claude-all/claude/blissful-cori-JY3Gi/Assets/garvan-acoustics/wa125/wa125_01.jpg, https://raw.githubusercontent.com/madiers/claude-all/claude/blissful-cori-JY3Gi/Assets/garvan-acoustics/wa125/wa125_04.jpg, https://raw.githubusercontent.com/madiers/claude-all/claude/blissful-cori-JY3Gi/Assets/garvan-acoustics/wa125/wa125_05.jpg, https://raw.githubusercontent.com/madiers/claude-all/claude/blissful-cori-JY3Gi/Assets/garvan-acoustics/wa125/wa125_06.jpg, https://raw.githubusercontent.com/madiers/claude-all/claude/blissful-cori-JY3Gi/Assets/garvan-acoustics/wa125/wa125_07.png"
wa130h,WA130H,"<h3 dir=""auto"">WA130H integrated acoustic speaker solution</h3><p dir=""auto"">A Garvan system that combines acoustic treatment with loudspeaker integration, keeping the room visually clean while improving listening comfort.</p>",https://raw.githubusercontent.com/madiers/claude-all/claude/blissful-cori-JY3Gi/Assets/garvan-acoustics/wa130h/wa130h_main.png,WA130H CinemAtelier module for speaker integration inside decorative acoustic panels.,https://raw.githubusercontent.com/madiers/claude-all/claude/blissful-cori-JY3Gi/Assets/garvan-acoustics/wa130h/wa130h_main.png
wa138,WA138,"<p dir=""auto"">WA138 is a high-performance outdoor subwoofer designed to deliver deep and powerful bass even in open spaces. Equipped with a 15″ (380 mm) driver and bass reflex design, it achieves 1200W AES and 2400W continuous power.</p><figure><table><tbody><tr><td><p dir=""auto"">Outdoor bass reflex subwoofer with 1x15"" (380 mm) driver</p></td></tr><tr><td><p dir=""auto"">• AES power handling: 1200W / Continuous: 2400W</p></td></tr><tr><td><p dir=""auto"">• Sensitivity: 94 dB (1W/1m) - Max SPL &gt; 120 dB</p></td></tr><tr><td><p dir=""auto"">• Frequency response (-10 dB): below 30 Hz</p></td></tr><tr><td><p dir=""auto"">• Cabinet made of HPL or Corian- highly durable and weather resistant</p></td></tr><tr><td><p dir=""auto"">• IP35 protection rating - suitable for outdoor installations</p></td></tr><tr><td><p dir=""auto"">• Operating temperature: -25 °C to +70 °C</p></td></tr><tr><td><p dir=""auto"">• Designed for free-standing installation</p></td></tr><tr><td><p dir=""auto"">• Preset EQ and high-pass filter recommended (32 Hz - 48 dB/Oct)</p></td></tr></tbody></table></figure>",https://raw.githubusercontent.com/madiers/claude-all/claude/blissful-cori-JY3Gi/Assets/garvan-acoustics/wa138/wa138_03.png,High-Performance Outdoor Subwoofer,"https://raw.githubusercontent.com/madiers/claude-all/claude/blissful-cori-JY3Gi/Assets/garvan-acoustics/wa138/wa138_03.png, https://raw.githubusercontent.com/madiers/claude-all/claude/blissful-cori-JY3Gi/Assets/garvan-acoustics/wa138/wa138_01.jpg, https://raw.githubusercontent.com/madiers/claude-all/claude/blissful-cori-JY3Gi/Assets/garvan-acoustics/wa138/wa138_02.jpg, https://raw.githubusercontent.com/madiers/claude-all/claude/blissful-cori-JY3Gi/Assets/garvan-acoustics/wa138/wa138_04.jpg, https://raw.githubusercontent.com/madiers/claude-all/claude/blissful-cori-JY3Gi/Assets/garvan-acoustics/wa138/wa138_05.jpg, https://raw.githubusercontent.com/madiers/claude-all/claude/blissful-cori-JY3Gi/Assets/garvan-acoustics/wa138/wa138_06.png"
wa216-active,WA216 Active,"<h3 dir=""auto"">WA216 Active subwoofer</h3><p dir=""auto"">A Garvan subwoofer for adding low-frequency support to architectural audio systems, with installation options across in-wall, on-wall, floor and outdoor use.</p>",https://raw.githubusercontent.com/madiers/claude-all/claude/blissful-cori-JY3Gi/Assets/garvan-acoustics/wa216-active/wa216-active_02.png,WA216 Active Garvan subwoofer for architectural low-frequency support.,"https://raw.githubusercontent.com/madiers/claude-all/claude/blissful-cori-JY3Gi/Assets/garvan-acoustics/wa216-active/wa216-active_02.png, https://raw.githubusercontent.com/madiers/claude-all/claude/blissful-cori-JY3Gi/Assets/garvan-acoustics/wa216-active/wa216-active_03.png, https://raw.githubusercontent.com/madiers/claude-all/claude/blissful-cori-JY3Gi/Assets/garvan-acoustics/wa216-active/wa216-active_01.png, https://raw.githubusercontent.com/madiers/claude-all/claude/blissful-cori-JY3Gi/Assets/garvan-acoustics/wa216-active/wa216-active_04.png"
wa216-passive,WA216 Passive,"<h3 dir=""auto"">WA216 Passive subwoofer</h3><p dir=""auto"">A Garvan subwoofer for adding low-frequency support to architectural audio systems, with installation options across in-wall, on-wall, floor and outdoor use.</p>",https://raw.githubusercontent.com/madiers/claude-all/claude/blissful-cori-JY3Gi/Assets/garvan-acoustics/wa216-passive/wa216-passive_01.png,WA216 Passive Garvan subwoofer for architectural low-frequency support.,"https://raw.githubusercontent.com/madiers/claude-all/claude/blissful-cori-JY3Gi/Assets/garvan-acoustics/wa216-passive/wa216-passive_01.png, https://raw.githubusercontent.com/madiers/claude-all/claude/blissful-cori-JY3Gi/Assets/garvan-acoustics/wa216-passive/wa216-passive_02.png, https://raw.githubusercontent.com/madiers/claude-all/claude/blissful-cori-JY3Gi/Assets/garvan-acoustics/wa216-passive/wa216-passive_03.png"
wa220,WA220,"<p dir=""auto"">The acoustic sound panels with integrated speaker CinemAtelier™ are part of the collection Architectural Acoustic Solution. The collection is the result of 15 years of constant acoustic innovation, aiming at offering the best acoustic comfort solution to any environment.</p>",https://raw.githubusercontent.com/madiers/claude-all/claude/blissful-cori-JY3Gi/Assets/garvan-acoustics/wa220/wa220_v01.png,Acoustic Sound Panels,https://raw.githubusercontent.com/madiers/claude-all/claude/blissful-cori-JY3Gi/Assets/garvan-acoustics/wa220/wa220_v01.png
wa220h,WA220H,"<h3 dir=""auto"">WA220H integrated acoustic speaker solution</h3><p dir=""auto"">A Garvan system that combines acoustic treatment with loudspeaker integration, keeping the room visually clean while improving listening comfort.</p>",https://raw.githubusercontent.com/madiers/claude-all/claude/blissful-cori-JY3Gi/Assets/garvan-acoustics/wa220h/wa220h_main.png,WA220H CinemAtelier module for speaker integration inside decorative acoustic panels.,"https://raw.githubusercontent.com/madiers/claude-all/claude/blissful-cori-JY3Gi/Assets/garvan-acoustics/wa220h/wa220h_main.png, https://raw.githubusercontent.com/madiers/claude-all/claude/blissful-cori-JY3Gi/Assets/garvan-acoustics/wa220h/wa220h_gallery_1.png"
wa420,WA420,"<p>The acoustic sound panels with integrated speaker CinemAtelier™ are part of the collection Architectural Acoustic Solution. The collection is the result of 15 years of constant acoustic innovation, aiming at offering the best acoustic comfort solution to any environment.</p><p><strong>Tailor-made acoustic panels with integrated loudspeaker</strong></p><p>CinemAtelier combines Atelier acoustic panels, a product of high-quality, Made in Italy manufacture, with the high fidelity of Garvan loudspeakers. The acoustic sound panels can be installed next to or under the TV and they feature integrated speakers, for a customised sound solution.</p><p><strong>Tailor-made acoustic solutions for your TV</strong></p><p><strong>CinemAtelier™</strong> panels are tailor-made, to perfectly adapt to the size of any kind of screen, guaranteeing an unparalleled acoustic and aesthetic result. Perfect integration and ease of installation are two fundamental elements distinguishing the collection.</p><p><strong>Italian craftsmanship and high customisation possibilities</strong></p><p><strong>CinemAtelier™ </strong>acoustic sound panels are characterized by the excellent quality of Italian craftsmanship. The fabric covering the surface also covers the side surfaces and adds to the product a sartorial effect, particularly suitable for interior design. CinemAtelier™ is available in a wide range of finishes, colors, and custom graphics. The fireproof acoustic fabric in Trevira CS yarn offers a velvety tactile experience and is similar to cotton.</p><p><strong>CinemAtelier™</strong> allows reducing indoor noise and reverberation, thus offering the guests an improved and pleasant acoustic experience. Thanks to the soundproofing features of the panels combined with the high-quality sound of the integrated speakers, CinemAtelier™ will let you experience intense emotions like you were at the cinema.</p>",,Passive Subwoofer ACOUSTIC SOUND PANELS,
wae121,WAE121,"<p>The WAE121 active subwoofer is designed to suit any environment with a natural and elegant style, thanks to the minimal design in steel and endless customisation possibilities in terms of colours and finishings. Unparalleled audio quality thanks to state-of-the-art components.</p><p><strong>Minimal design and endless customisation possibilities</strong></p><p>Timeless design and steel structure accompanied by various and elegant finishes, colours and customisations solutions.</p><p><strong>Premium listening experience</strong></p><p>We approach every aspect of the designing and building with the aim of delivering a superior sound performance: light sound, natural, relaxing, and realistic acoustic scene.&amp;nbsp; That’s why we only choose state-of-the-art electronic components. Our speakers are completely designed and manufactured in in Italy and are tested one by one.</p><p><strong>Easy installation and superior versatility</strong></p><p>Regardless of budget, size of the environment, type of mounting technology (wall, ceiling or on furniture or shelves), and listening experience and performances (stereo, multi-room, home theatre), [CORO] speakers represent the right solution for every need and are extremely easy to install.</p>",https://raw.githubusercontent.com/madiers/claude-all/claude/blissful-cori-JY3Gi/Assets/garvan-acoustics/wae121/wae121_v01.png,ACTIVE SUBWOOFER,"https://raw.githubusercontent.com/madiers/claude-all/claude/blissful-cori-JY3Gi/Assets/garvan-acoustics/wae121/wae121_v01.png, https://raw.githubusercontent.com/madiers/claude-all/claude/blissful-cori-JY3Gi/Assets/garvan-acoustics/wae121/wae121_v02.jpg, https://raw.githubusercontent.com/madiers/claude-all/claude/blissful-cori-JY3Gi/Assets/garvan-acoustics/wae121/wae121_v03.jpg, https://raw.githubusercontent.com/madiers/claude-all/claude/blissful-cori-JY3Gi/Assets/garvan-acoustics/wae121/wae121_v04.jpg, https://raw.githubusercontent.com/madiers/claude-all/claude/blissful-cori-JY3Gi/Assets/garvan-acoustics/wae121/wae121_v05.jpg"
wae121p,WAE121P,"<h3 dir=""auto"">WAE121P subwoofer</h3><p dir=""auto"">A Garvan subwoofer for adding low-frequency support to architectural audio systems, with installation options across in-wall, on-wall, floor and outdoor use.</p>",https://raw.githubusercontent.com/madiers/claude-all/claude/blissful-cori-JY3Gi/Assets/garvan-acoustics/wae121p/wae121p_03.png,WAE121P Garvan subwoofer for architectural low-frequency support.,"https://raw.githubusercontent.com/madiers/claude-all/claude/blissful-cori-JY3Gi/Assets/garvan-acoustics/wae121p/wae121p_03.png, https://raw.githubusercontent.com/madiers/claude-all/claude/blissful-cori-JY3Gi/Assets/garvan-acoustics/wae121p/wae121p_01.jpg, https://raw.githubusercontent.com/madiers/claude-all/claude/blissful-cori-JY3Gi/Assets/garvan-acoustics/wae121p/wae121p_02.jpg, https://raw.githubusercontent.com/madiers/claude-all/claude/blissful-cori-JY3Gi/Assets/garvan-acoustics/wae121p/wae121p_04.png"
wic125,WIC125,"<h3 dir=""auto"">WIC125 subwoofer</h3><p dir=""auto"">A Garvan subwoofer for adding low-frequency support to architectural audio systems, with installation options across in-wall, on-wall, floor and outdoor use.</p>",https://raw.githubusercontent.com/madiers/claude-all/claude/blissful-cori-JY3Gi/Assets/garvan-acoustics/wic125/wic125_04.png,WIC125 Garvan subwoofer for architectural low-frequency support.,"https://raw.githubusercontent.com/madiers/claude-all/claude/blissful-cori-JY3Gi/Assets/garvan-acoustics/wic125/wic125_04.png, https://raw.githubusercontent.com/madiers/claude-all/claude/blissful-cori-JY3Gi/Assets/garvan-acoustics/wic125/wic125_01.jpg, https://raw.githubusercontent.com/madiers/claude-all/claude/blissful-cori-JY3Gi/Assets/garvan-acoustics/wic125/wic125_02.jpg, https://raw.githubusercontent.com/madiers/claude-all/claude/blissful-cori-JY3Gi/Assets/garvan-acoustics/wic125/wic125_03.jpg, https://raw.githubusercontent.com/madiers/claude-all/claude/blissful-cori-JY3Gi/Assets/garvan-acoustics/wic125/wic125_05.jpg, https://raw.githubusercontent.com/madiers/claude-all/claude/blissful-cori-JY3Gi/Assets/garvan-acoustics/wic125/wic125_06.png"
